n	czas	liczbaPorównań
1000	13843	1000000
1000	14161	1000000
1000	13866	1000000
1000	15107	1000000
1000	13646	1000000
1000	14546	1000000
1000	13880	1000000
1000	13579	1000000
1000	14569	1000000
1000	14719	1000000
1000	14227	1000000
1000	13803	1000000
1000	14579	1000000
1000	14550	1000000
1000	13839	1000000
1000	14121	1000000
1000	13641	1000000
1000	14642	1000000
1000	14656	1000000
1000	14161	1000000
1000	14009	1000000
1000	13931	1000000
1000	14115	1000000
1000	14788	1000000
1000	13594	1000000
1000	14228	1000000
1000	13834	1000000
1000	14407	1000000
1000	13978	1000000
1000	13870	1000000
1000	13941	1000000
1000	13967	1000000
1000	14073	1000000
1000	13848	1000000
1000	14067	1000000
1000	15430	1000000
1000	13923	1000000
1000	15031	1000000
1000	13908	1000000
1000	14533	1000000
1000	14059	1000000
1000	15143	1000000
1000	13925	1000000
1000	13942	1000000
1000	14074	1000000
1000	14084	1000000
1000	14153	1000000
1000	13983	1000000
1000	13925	1000000
1000	13818	1000000
1000	13378	1000000
1000	13943	1000000
1000	14982	1000000
1000	13861	1000000
1000	13766	1000000
1000	14793	1000000
1000	13852	1000000
1000	14612	1000000
1000	13829	1000000
1000	14226	1000000
1000	14268	1000000
1000	14270	1000000
1000	14328	1000000
1000	13659	1000000
1000	14138	1000000
1000	14620	1000000
1000	14319	1000000
1000	14193	1000000
1000	15829	1000000
1000	14137	1000000
1000	13971	1000000
1000	14136	1000000
1000	15304	1000000
1000	15794	1000000
1000	14186	1000000
1000	13800	1000000
1000	14011	1000000
1000	13713	1000000
1000	14769	1000000
1000	13902	1000000
1000	14362	1000000
1000	13915	1000000
1000	14300	1000000
1000	13682	1000000
1000	15015	1000000
1000	14336	1000000
1000	14692	1000000
1000	14094	1000000
1000	14272	1000000
1000	14153	1000000
1000	14107	1000000
1000	14162	1000000
1000	14566	1000000
1000	13990	1000000
1000	14430	1000000
1000	14444	1000000
1000	14358	1000000
1000	14107	1000000
1000	14028	1000000
1000	14375	1000000
1000	14612	1000000
1000	14329	1000000
1000	13979	1000000
1000	14020	1000000
1000	15054	1000000
1000	14770	1000000
1000	15822	1000000
1000	14995	1000000
1000	13776	1000000
1000	14268	1000000
1000	14063	1000000
1000	14398	1000000
1000	14085	1000000
1000	14894	1000000
1000	15045	1000000
1000	14495	1000000
1000	14500	1000000
1000	14116	1000000
1000	13666	1000000
1000	13909	1000000
1000	14184	1000000
1000	13695	1000000
1000	14237	1000000
1000	14143	1000000
1000	14234	1000000
1000	13933	1000000
1000	14949	1000000
1000	13880	1000000
1000	14259	1000000
1000	14012	1000000
1000	13951	1000000
1000	14990	1000000
1000	14482	1000000
1000	14745	1000000
1000	14662	1000000
1000	13873	1000000
1000	14559	1000000
1000	14006	1000000
1000	14331	1000000
1000	15806	1000000
1000	14852	1000000
1000	13886	1000000
1000	15268	1000000
1000	13779	1000000
1000	14039	1000000
1000	13715	1000000
1000	14883	1000000
1000	13963	1000000
1000	15245	1000000
1000	15278	1000000
1000	14332	1000000
1000	14562	1000000
1000	14362	1000000
1000	15089	1000000
1000	13892	1000000
1000	14122	1000000
1000	14173	1000000
1000	14210	1000000
1000	14742	1000000
1000	13902	1000000
1000	14508	1000000
1000	13907	1000000
1000	14065	1000000
1000	14739	1000000
1000	14697	1000000
1000	13836	1000000
1000	14109	1000000
1000	14206	1000000
1000	14648	1000000
1000	14024	1000000
1000	14649	1000000
1000	13996	1000000
1000	13740	1000000
1000	13937	1000000
1000	14186	1000000
1000	14130	1000000
1000	14942	1000000
1000	14832	1000000
1000	14219	1000000
1000	15642	1000000
1000	14128	1000000
1000	14624	1000000
1000	15335	1000000
1000	14145	1000000
1000	14020	1000000
1000	14636	1000000
1000	13614	1000000
1000	13976	1000000
1000	14754	1000000
1000	14411	1000000
1000	14597	1000000
1000	14042	1000000
1000	13975	1000000
1000	14093	1000000
1000	14555	1000000
1000	14640	1000000
1000	14107	1000000
1000	15054	1000000
1000	13770	1000000
1000	15476	1000000
1000	14350	1000000
1000	14146	1000000
1000	14363	1000000
1000	14693	1000000
1000	15246	1000000
1000	14248	1000000
1000	15342	1000000
1000	15148	1000000
1000	15165	1000000
1000	14179	1000000
1000	13939	1000000
1000	14153	1000000
1000	14521	1000000
1000	15307	1000000
1000	14719	1000000
1000	13906	1000000
1000	14652	1000000
1000	13915	1000000
1000	13992	1000000
1000	16454	1000000
1000	14133	1000000
1000	14012	1000000
1000	13874	1000000
1000	13909	1000000
1000	14861	1000000
1000	14420	1000000
1000	15468	1000000
1000	14792	1000000
1000	14136	1000000
1000	15246	1000000
1000	13929	1000000
1000	14296	1000000
1000	15365	1000000
1000	13945	1000000
1000	14316	1000000
1000	14438	1000000
1000	13784	1000000
1000	14223	1000000
1000	14126	1000000
1000	15187	1000000
1000	14384	1000000
1000	13854	1000000
1000	14058	1000000
1000	14358	1000000
1000	14072	1000000
1000	15975	1000000
1000	14388	1000000
1000	14829	1000000
1000	14481	1000000
1000	14325	1000000
1000	14683	1000000
1000	14347	1000000
1000	13922	1000000
1000	14664	1000000
1000	13962	1000000
1000	13955	1000000
1000	14137	1000000
1000	14016	1000000
1000	14078	1000000
1000	15492	1000000
1000	14437	1000000
1000	14517	1000000
1000	14317	1000000
1000	14880	1000000
1000	14280	1000000
1000	13783	1000000
1000	14041	1000000
1000	14241	1000000
1000	14120	1000000
1000	14045	1000000
1000	13589	1000000
1000	14652	1000000
1000	14283	1000000
1000	13999	1000000
1000	14727	1000000
1000	14171	1000000
1000	13951	1000000
1000	15103	1000000
1000	14832	1000000
1000	14021	1000000
1000	14071	1000000
1000	13933	1000000
1000	14745	1000000
1000	13920	1000000
1000	15443	1000000
1000	13930	1000000
1000	15508	1000000
1000	14196	1000000
1000	15059	1000000
1000	14024	1000000
1000	14989	1000000
1000	14022	1000000
1000	14512	1000000
1000	14247	1000000
1000	14066	1000000
1000	14733	1000000
1000	14867	1000000
1000	13770	1000000
1000	15298	1000000
1000	13576	1000000
1000	14149	1000000
1000	14620	1000000
1000	14198	1000000
1000	14549	1000000
1000	13968	1000000
1000	14342	1000000
1000	14026	1000000
1000	13429	1000000
1000	14603	1000000
1000	15902	1000000
1000	15099	1000000
1000	14493	1000000
1000	13881	1000000
1000	14646	1000000
1000	14063	1000000
1000	14189	1000000
1000	14417	1000000
1000	14653	1000000
1000	14222	1000000
1000	14681	1000000
1000	13729	1000000
1000	14825	1000000
1000	14293	1000000
1000	13620	1000000
1000	14262	1000000
1000	13570	1000000
1000	14902	1000000
1000	13796	1000000
1000	14748	1000000
1000	13596	1000000
1000	15502	1000000
1000	13643	1000000
1000	14180	1000000
1000	14061	1000000
1000	14632	1000000
1000	14057	1000000
1000	13872	1000000
1000	14377	1000000
1000	13920	1000000
1000	14007	1000000
1000	14437	1000000
1000	15341	1000000
1000	14391	1000000
1000	15189	1000000
1000	14362	1000000
1000	13815	1000000
1000	14756	1000000
1000	14034	1000000
1000	14155	1000000
1000	14228	1000000
1000	13885	1000000
1000	15587	1000000
1000	14591	1000000
1000	14273	1000000
1000	13980	1000000
1000	13656	1000000
1000	14215	1000000
1000	13901	1000000
1000	14836	1000000
1000	15597	1000000
1000	14864	1000000
1000	14972	1000000
1000	14701	1000000
1000	13659	1000000
1000	14165	1000000
1000	13592	1000000
1000	15199	1000000
1000	14356	1000000
1000	15283	1000000
1000	13943	1000000
1000	15308	1000000
1000	14299	1000000
1000	14450	1000000
1000	14183	1000000
1000	15380	1000000
1000	14059	1000000
1000	15385	1000000
1000	14059	1000000
1000	14113	1000000
1000	14130	1000000
1000	14261	1000000
1000	15010	1000000
1000	14021	1000000
1000	13949	1000000
1000	14143	1000000
1000	15204	1000000
1000	14416	1000000
1000	13717	1000000
1000	14972	1000000
1000	14656	1000000
1000	14994	1000000
1000	14478	1000000
1000	14230	1000000
1000	14260	1000000
1000	14615	1000000
1000	14091	1000000
1000	13858	1000000
1000	15024	1000000
1000	14139	1000000
1000	14114	1000000
1000	13881	1000000
1000	14242	1000000
1000	14119	1000000
1000	15404	1000000
1000	14268	1000000
1000	14298	1000000
1000	14569	1000000
1000	14360	1000000
1000	13715	1000000
1000	13498	1000000
1000	14438	1000000
1000	16076	1000000
1000	14101	1000000
1000	14149	1000000
1000	15562	1000000
1000	16711	1000000
1000	14598	1000000
1000	13684	1000000
1000	14585	1000000
1000	13672	1000000
1000	14151	1000000
1000	13438	1000000
1000	15825	1000000
1000	13614	1000000
1000	15046	1000000
1000	14051	1000000
1000	14630	1000000
1000	14613	1000000
1000	13668	1000000
1000	13895	1000000
1000	13910	1000000
1000	14346	1000000
1000	14022	1000000
1000	14726	1000000
1000	14364	1000000
1000	14182	1000000
1000	13899	1000000
1000	14634	1000000
1000	14386	1000000
1000	14423	1000000
1000	14181	1000000
1000	14197	1000000
1000	14349	1000000
1000	13796	1000000
1000	14942	1000000
1000	14309	1000000
1000	14999	1000000
1000	14036	1000000
1000	15046	1000000
1000	14653	1000000
1000	15948	1000000
1000	16238	1000000
1000	13873	1000000
1000	14950	1000000
1000	14425	1000000
1000	13968	1000000
1000	13710	1000000
1000	13512	1000000
1000	14280	1000000
1000	14304	1000000
1000	13605	1000000
1000	13859	1000000
1000	13813	1000000
1000	16245	1000000
1000	13913	1000000
1000	13842	1000000
1000	14122	1000000
1000	14353	1000000
1000	14177	1000000
1000	13555	1000000
1000	13812	1000000
1000	14840	1000000
1000	13935	1000000
1000	13859	1000000
1000	14123	1000000
1000	14381	1000000
1000	14248	1000000
1000	13849	1000000
1000	13478	1000000
1000	14084	1000000
1000	14185	1000000
1000	15343	1000000
1000	13786	1000000
1000	14971	1000000
1000	13562	1000000
1000	14825	1000000
1000	14549	1000000
1000	13539	1000000
1000	13609	1000000
1000	14966	1000000
1000	13736	1000000
1000	13665	1000000
1000	14055	1000000
1000	14187	1000000
1000	14916	1000000
1000	13796	1000000
1000	13914	1000000
1000	14679	1000000
1000	14017	1000000
1000	14049	1000000
1000	13395	1000000
1000	14120	1000000
1000	13511	1000000
1000	13260	1000000
1000	14417	1000000
1000	13593	1000000
1000	15834	1000000
1000	14817	1000000
1000	13702	1000000
1000	13778	1000000
1000	14748	1000000
1000	14340	1000000
1000	14025	1000000
1000	13740	1000000
1000	14532	1000000
1000	14173	1000000
1000	13915	1000000
1000	14877	1000000
1000	13890	1000000
1000	14499	1000000
1000	14276	1000000
1000	14954	1000000
1000	14607	1000000
1000	14870	1000000
1000	13916	1000000
1000	14874	1000000
1000	13729	1000000
1000	13942	1000000
1000	14127	1000000
1000	14361	1000000
1000	14042	1000000
1000	14278	1000000
1000	13843	1000000
1000	16025	1000000
1000	13925	1000000
1000	13921	1000000
1000	15562	1000000
1000	14171	1000000
1000	14398	1000000
1000	14006	1000000
1000	14742	1000000
1000	14083	1000000
1000	14516	1000000
1000	14098	1000000
1000	14183	1000000
1000	14151	1000000
1000	13831	1000000
1000	13789	1000000
1000	13951	1000000
1000	14024	1000000
1000	14820	1000000
1000	14127	1000000
1000	13918	1000000
1000	13772	1000000
1000	14218	1000000
1000	13756	1000000
1000	14541	1000000
1000	14075	1000000
1000	14044	1000000
1000	14624	1000000
1000	13811	1000000
1000	13980	1000000
1000	14570	1000000
1000	13844	1000000
1000	13887	1000000
1000	14094	1000000
1000	14540	1000000
1000	14386	1000000
1000	14865	1000000
1000	14412	1000000
1000	13971	1000000
1000	14342	1000000
1000	14278	1000000
1000	14256	1000000
1000	15432	1000000
1000	13833	1000000
1000	14809	1000000
1000	15070	1000000
1000	15045	1000000
1000	14200	1000000
1000	14476	1000000
1000	13951	1000000
1000	13994	1000000
1000	14199	1000000
1000	14079	1000000
1000	15504	1000000
1000	14362	1000000
1000	14167	1000000
1000	14516	1000000
1000	13753	1000000
1000	14572	1000000
1000	13854	1000000
1000	15464	1000000
1000	15133	1000000
1000	13761	1000000
1000	14623	1000000
1000	14988	1000000
1000	14093	1000000
1000	13993	1000000
1000	13753	1000000
1000	14051	1000000
1000	14243	1000000
1000	14024	1000000
1000	14190	1000000
1000	14492	1000000
1000	13980	1000000
1000	13621	1000000
1000	14970	1000000
1000	14569	1000000
1000	15233	1000000
1000	13922	1000000
1000	13627	1000000
1000	14326	1000000
1000	13953	1000000
1000	14219	1000000
1000	14121	1000000
1000	14196	1000000
1000	15326	1000000
1000	13909	1000000
1000	13794	1000000
1000	13945	1000000
1000	14533	1000000
1000	13808	1000000
1000	14834	1000000
1000	15584	1000000
1000	13869	1000000
1000	14555	1000000
1000	14519	1000000
1000	14024	1000000
1000	14898	1000000
1000	13871	1000000
1000	14163	1000000
1000	13992	1000000
1000	13780	1000000
1000	13942	1000000
1000	15054	1000000
1000	13829	1000000
1000	13910	1000000
1000	14565	1000000
1000	14037	1000000
1000	15092	1000000
1000	14218	1000000
1000	13647	1000000
1000	13677	1000000
1000	13827	1000000
1000	13714	1000000
1000	14515	1000000
1000	14201	1000000
1000	14891	1000000
1000	14861	1000000
1000	13875	1000000
1000	13696	1000000
1000	14343	1000000
1000	14890	1000000
1000	13998	1000000
1000	14508	1000000
1000	13781	1000000
1000	14194	1000000
1000	14693	1000000
1000	13731	1000000
1000	13801	1000000
1000	14982	1000000
1000	14243	1000000
1000	13811	1000000
1000	14587	1000000
1000	13608	1000000
1000	14031	1000000
1000	14241	1000000
1000	15439	1000000
1000	14327	1000000
1000	14468	1000000
1000	13993	1000000
1000	14842	1000000
1000	13647	1000000
1000	13772	1000000
1000	14395	1000000
1000	14386	1000000
1000	14410	1000000
1000	14497	1000000
1000	14149	1000000
1000	14565	1000000
1000	13965	1000000
1000	14657	1000000
1000	14239	1000000
1000	13823	1000000
1000	14476	1000000
1000	14880	1000000
1000	13903	1000000
1000	15044	1000000
1000	13945	1000000
1000	13830	1000000
1000	14467	1000000
1000	14165	1000000
1000	14449	1000000
1000	14972	1000000
1000	14002	1000000
1000	13816	1000000
1000	14272	1000000
1000	13668	1000000
1000	13958	1000000
1000	14131	1000000
1000	13990	1000000
1000	14056	1000000
1000	13945	1000000
1000	13832	1000000
1000	14128	1000000
1000	14086	1000000
1000	14365	1000000
1000	14103	1000000
1000	13785	1000000
1000	13939	1000000
1000	13721	1000000
1000	14990	1000000
1000	14417	1000000
1000	14303	1000000
1000	14128	1000000
1000	13754	1000000
1000	15535	1000000
1000	14449	1000000
1000	14222	1000000
1000	13768	1000000
1000	14019	1000000
1000	13793	1000000
1000	15055	1000000
1000	14271	1000000
1000	14262	1000000
1000	13795	1000000
1000	14598	1000000
1000	14903	1000000
1000	13986	1000000
1000	14803	1000000
1000	14108	1000000
1000	14744	1000000
1000	14119	1000000
1000	14655	1000000
1000	14116	1000000
1000	13925	1000000
1000	14029	1000000
1000	14362	1000000
1000	14320	1000000
1000	13933	1000000
1000	14504	1000000
1000	13543	1000000
1000	14148	1000000
1000	15185	1000000
1000	13618	1000000
1000	15318	1000000
1000	13859	1000000
1000	14906	1000000
1000	14429	1000000
1000	14413	1000000
1000	13660	1000000
1000	14111	1000000
1000	15342	1000000
1000	13947	1000000
1000	14414	1000000
1000	13906	1000000
1000	14018	1000000
1000	13683	1000000
1000	15052	1000000
1000	14433	1000000
1000	13863	1000000
1000	14686	1000000
1000	13810	1000000
1000	14092	1000000
1000	13989	1000000
1000	14405	1000000
1000	14663	1000000
1000	13735	1000000
1000	13933	1000000
1000	14161	1000000
1000	14674	1000000
1000	13772	1000000
1000	14460	1000000
1000	14026	1000000
1000	14868	1000000
1000	13874	1000000
1000	15018	1000000
1000	13908	1000000
1000	14306	1000000
1000	14000	1000000
1000	14536	1000000
1000	14086	1000000
1000	13953	1000000
1000	14766	1000000
1000	14323	1000000
1000	14031	1000000
1000	14039	1000000
1000	14149	1000000
1000	14713	1000000
1000	15275	1000000
1000	14044	1000000
1000	14554	1000000
1000	15130	1000000
1000	14750	1000000
1000	14881	1000000
1000	14374	1000000
1000	13741	1000000
1000	14985	1000000
1000	13896	1000000
1000	14592	1000000
1000	14498	1000000
1000	14903	1000000
1000	14074	1000000
1000	14558	1000000
1000	14439	1000000
1000	14252	1000000
1000	14010	1000000
1000	15836	1000000
1000	14199	1000000
1000	14208	1000000
1000	15042	1000000
1000	14153	1000000
1000	13861	1000000
1000	15035	1000000
1000	15025	1000000
1000	15057	1000000
1000	13695	1000000
1000	14537	1000000
1000	15619	1000000
1000	13920	1000000
1000	13838	1000000
1000	13893	1000000
1000	14501	1000000
1000	13945	1000000
1000	14164	1000000
1000	13814	1000000
1000	14931	1000000
1000	13812	1000000
1000	13570	1000000
1000	14601	1000000
1000	14290	1000000
1000	14198	1000000
1000	13903	1000000
1000	13940	1000000
1000	15398	1000000
1000	14187	1000000
1000	14476	1000000
1000	13591	1000000
1000	14235	1000000
1000	13889	1000000
1000	14098	1000000
1000	13959	1000000
1000	13832	1000000
1000	13994	1000000
1000	13486	1000000
1000	14678	1000000
1000	14196	1000000
1000	14752	1000000
1000	13959	1000000
1000	13703	1000000
1000	15015	1000000
1000	13764	1000000
1000	15069	1000000
1000	14472	1000000
1000	14102	1000000
1000	14887	1000000
1000	13994	1000000
1000	15964	1000000
1000	13863	1000000
1000	13833	1000000
1000	14541	1000000
1000	13601	1000000
1000	14823	1000000
1000	13951	1000000
1000	14094	1000000
1000	14374	1000000
1000	15220	1000000
1000	14078	1000000
1000	14120	1000000
1000	14022	1000000
1000	13869	1000000
1000	13932	1000000
1000	14203	1000000
1000	14174	1000000
1000	13983	1000000
1000	14379	1000000
1000	14246	1000000
1000	13792	1000000
1000	14150	1000000
1000	13861	1000000
1000	14136	1000000
1000	13862	1000000
1000	14177	1000000
1000	16071	1000000
1000	14295	1000000
1000	13845	1000000
1000	14840	1000000
1000	13541	1000000
1000	15174	1000000
1000	13839	1000000
1000	14167	1000000
1000	14314	1000000
1000	14218	1000000
1000	13831	1000000
1000	14173	1000000
1000	13862	1000000
1000	13865	1000000
1000	15052	1000000
1000	13907	1000000
1000	15597	1000000
1000	15043	1000000
1000	13680	1000000
1000	15406	1000000
1000	14523	1000000
1000	14233	1000000
1000	13865	1000000
1000	14687	1000000
1000	16126	1000000
1000	13814	1000000
1000	14382	1000000
1000	13809	1000000
1000	14238	1000000
1000	14132	1000000
1000	13922	1000000
1000	14134	1000000
1000	14641	1000000
1000	14670	1000000
1000	14139	1000000
1000	15199	1000000
1000	14433	1000000
1000	13970	1000000
1000	14724	1000000
1000	14034	1000000
1000	15681	1000000
1000	15115	1000000
1000	15096	1000000
1000	13744	1000000
1000	13528	1000000
1000	13949	1000000
1000	13855	1000000
1000	13731	1000000
1000	14671	1000000
1000	14376	1000000
1000	13929	1000000
1000	13766	1000000
1000	14393	1000000
1000	14112	1000000
1000	13942	1000000
1000	15049	1000000
1000	13904	1000000
1000	14156	1000000
1000	14748	1000000
1000	13990	1000000
1000	13835	1000000
1000	15162	1000000
1000	14108	1000000
1000	13570	1000000
1000	13999	1000000
1000	13982	1000000
1000	13833	1000000
1000	13976	1000000
1000	14298	1000000
1000	14043	1000000
1000	14540	1000000
1000	15408	1000000
1000	15064	1000000
1000	13664	1000000
1000	14589	1000000
1000	14375	1000000
1000	13942	1000000
1000	15195	1000000
1000	14188	1000000
1000	14334	1000000
1000	14251	1000000
1000	14988	1000000
1000	14216	1000000
1000	14233	1000000
1000	14404	1000000
1000	14134	1000000
1000	14017	1000000
1000	14073	1000000
1000	14769	1000000
1000	14128	1000000
1000	14991	1000000
1000	14136	1000000
1000	14209	1000000
